TransactionID,ProductID,CustomerID,StoreID,Date,Quantity,TotalAmount
20572,114,1213,1,2026-05-07 03:00:00,5,69.96
20573,135,1277,3,2026-05-07 04:00:00,2,51.08
20574,113,1164,21,2026-05-07 05:00:00,3,93.04
20575,144,1162,23,2026-05-07 06:00:00,5,49.32
20576,149,1341,25,2026-05-07 07:00:00,4,71.43
20577,106,1339,11,2026-05-07 08:00:00,4,14.56
20578,132,1041,25,2026-05-07 09:00:00,3,76.89
20579,143,1498,36,2026-05-07 10:00:00,2,89.15
20580,141,1040,50,2026-05-07 11:00:00,2,73.58
20581,145,1434,47,2026-05-07 12:00:00,1,50.64
20582,125,1158,37,2026-05-07 13:00:00,4,72.61
20583,110,1103,44,2026-05-07 14:00:00,3,99.05
20584,143,1210,21,2026-05-07 15:00:00,5,86.99
20585,130,1047,23,2026-05-07 16:00:00,2,46.01
20586,109,1248,30,2026-05-07 17:00:00,2,71.4
20587,128,1377,4,2026-05-07 18:00:00,4,11.08
20588,105,1261,11,2026-05-07 19:00:00,4,93.01
20589,131,1098,46,2026-05-07 20:00:00,4,16.64
20590,140,1101,14,2026-05-07 21:00:00,3,75.46
20591,145,1401,13,2026-05-07 22:00:00,5,53.31
20592,140,1408,35,2026-05-07 23:00:00,5,89.32
20593,107,1230,49,2026-05-08 00:00:00,1,99.62
20594,117,1352,27,2026-05-08 01:00:00,4,71.25
20595,135,1393,1,2026-05-08 02:00:00,2,11.79
20596,119,1006,25,2026-05-08 03:00:00,1,41.07
20597,138,1053,12,2026-05-08 04:00:00,2,33.53
20598,114,1494,12,2026-05-08 05:00:00,2,53.01
20599,106,1409,37,2026-05-08 06:00:00,1,96.6
20600,115,1400,34,2026-05-08 07:00:00,4,85.19
20601,124,1397,14,2026-05-08 08:00:00,2,60.12
20602,131,1423,1,2026-05-08 09:00:00,3,49.73
20603,124,1406,35,2026-05-08 10:00:00,4,48.19
20604,135,1118,44,2026-05-08 11:00:00,5,71.46
20605,144,1208,8,2026-05-08 12:00:00,2,72.5
20606,124,1455,9,2026-05-08 13:00:00,5,28.06
20607,138,1263,23,2026-05-08 14:00:00,1,18.63
20608,131,1410,9,2026-05-08 15:00:00,1,92.6
20609,136,1051,3,2026-05-08 16:00:00,4,93.19
20610,140,1301,41,2026-05-08 17:00:00,3,28.34
20611,116,1408,30,2026-05-08 18:00:00,4,28.16
20612,141,1400,47,2026-05-08 19:00:00,5,41.51
20613,133,1475,15,2026-05-08 20:00:00,5,23.49
20614,143,1072,38,2026-05-08 21:00:00,4,56.4
20615,139,1236,22,2026-05-08 22:00:00,3,12.47
20616,125,1128,38,2026-05-08 23:00:00,2,10.1
20617,129,1385,38,2026-05-09 00:00:00,4,53.05
20618,133,1385,26,2026-05-09 01:00:00,4,24.98
20619,150,1185,30,2026-05-09 02:00:00,5,92.69
20620,133,1491,2,2026-05-09 03:00:00,2,10.45
20621,130,1185,44,2026-05-09 04:00:00,1,55.3
20622,116,1268,2,2026-05-09 05:00:00,5,47.13
20623,122,1188,47,2026-05-09 06:00:00,3,10.39
20624,140,1492,26,2026-05-09 07:00:00,2,53.36
20625,134,1093,9,2026-05-09 08:00:00,5,14.09
20626,121,1290,42,2026-05-09 09:00:00,2,74.18
20627,143,1234,29,2026-05-09 10:00:00,4,95.35
20628,106,1356,10,2026-05-09 11:00:00,1,19.46
20629,134,1247,25,2026-05-09 12:00:00,3,33.29
20630,115,1161,16,2026-05-09 13:00:00,1,10.8
20631,133,1467,26,2026-05-09 14:00:00,2,34.08
20632,117,1417,12,2026-05-09 15:00:00,3,10.4
20633,140,1400,4,2026-05-09 16:00:00,3,17.09
20634,146,1233,21,2026-05-09 17:00:00,3,75.72
20635,103,1022,5,2026-05-09 18:00:00,5,21.48
20636,137,1104,31,2026-05-09 19:00:00,5,50.76
20637,141,1316,48,2026-05-09 20:00:00,2,33.38
20638,110,1494,14,2026-05-09 21:00:00,4,22.4
20639,136,1368,49,2026-05-09 22:00:00,3,62.85
20640,141,1332,18,2026-05-09 23:00:00,2,55.7
20641,137,1299,20,2026-05-10 00:00:00,4,33.85
20642,116,1099,48,2026-05-10 01:00:00,5,53.1
20643,121,1308,17,2026-05-10 02:00:00,1,26.81
20644,124,1079,41,2026-05-10 03:00:00,4,25.63
20645,102,1456,20,2026-05-10 04:00:00,1,97.49
20646,101,1272,28,2026-05-10 05:00:00,4,42.18
20647,120,1119,6,2026-05-10 06:00:00,5,50.77
20648,136,1446,11,2026-05-10 07:00:00,1,38.6
20649,128,1099,17,2026-05-10 08:00:00,4,35.53
20650,103,1073,2,2026-05-10 09:00:00,5,72.54
20651,148,1104,45,2026-05-10 10:00:00,4,48.24
20652,141,1250,47,2026-05-10 11:00:00,1,78.92
20653,108,1001,38,2026-05-10 12:00:00,4,34.49
20654,135,1225,20,2026-05-10 13:00:00,5,48.13
20655,105,1388,1,2026-05-10 14:00:00,3,83.67
20656,101,1400,10,2026-05-10 15:00:00,4,51.01
20657,146,1119,9,2026-05-10 16:00:00,1,33.96
20658,144,1155,2,2026-05-10 17:00:00,3,62.74
20659,129,1055,36,2026-05-10 18:00:00,3,89.74
20660,109,1106,30,2026-05-10 19:00:00,4,76.7
20661,147,1115,20,2026-05-10 20:00:00,4,18.81
20662,141,1068,9,2026-05-10 21:00:00,5,66.68
20663,103,1364,45,2026-05-10 22:00:00,4,45.17
20664,127,1161,35,2026-05-10 23:00:00,2,21.5
20665,107,1201,10,2026-05-11 00:00:00,3,15.53
20666,110,1045,2,2026-05-11 01:00:00,4,96.81
20667,148,1143,48,2026-05-11 02:00:00,3,76.93
20668,128,1318,29,2026-05-11 03:00:00,4,77.52
20669,111,1374,24,2026-05-11 04:00:00,4,75.43
20670,130,1285,26,2026-05-11 05:00:00,3,16.98
20671,145,1289,20,2026-05-11 06:00:00,1,13.03
20672,129,1087,19,2026-05-11 07:00:00,4,96.28
20673,147,1251,23,2026-05-11 08:00:00,1,89.25
20674,137,1257,41,2026-05-11 09:00:00,4,19.42
20675,105,1203,29,2026-05-11 10:00:00,3,54.99
20676,117,1354,4,2026-05-11 11:00:00,3,18.96
20677,133,1417,13,2026-05-11 12:00:00,4,28.3
20678,115,1409,16,2026-05-11 13:00:00,2,27.48
20679,128,1306,41,2026-05-11 14:00:00,5,46.37
20680,134,1198,31,2026-05-11 15:00:00,1,85.59
20681,150,1147,6,2026-05-11 16:00:00,5,64.74
20682,115,1371,6,2026-05-11 17:00:00,5,67.85
20683,122,1233,42,2026-05-11 18:00:00,5,42.6
20684,115,1032,34,2026-05-11 19:00:00,1,82.38
20685,124,1161,41,2026-05-11 20:00:00,3,69.17
20686,134,1254,45,2026-05-11 21:00:00,2,83.6
20687,148,1308,10,2026-05-11 22:00:00,5,79.52
20688,129,1062,23,2026-05-11 23:00:00,5,95.95
20689,119,1015,44,2026-05-12 00:00:00,5,35.77
20690,138,1017,34,2026-05-12 01:00:00,3,63.38
20691,106,1082,20,2026-05-12 02:00:00,5,79.88
20692,108,1146,45,2026-05-12 03:00:00,5,39.14
20693,125,1123,48,2026-05-12 04:00:00,4,85.63
20694,130,1458,23,2026-05-12 05:00:00,1,24.49
20695,139,1015,6,2026-05-12 06:00:00,2,22.57
20696,116,1474,15,2026-05-12 07:00:00,3,73.87
20697,118,1060,13,2026-05-12 08:00:00,5,12.28
20698,109,1055,17,2026-05-12 09:00:00,4,86.36
20699,146,1183,3,2026-05-12 10:00:00,4,95.29
20700,108,1334,19,2026-05-12 11:00:00,3,28.18
20701,144,1242,1,2026-05-12 12:00:00,3,69.44
20702,147,1255,43,2026-05-12 13:00:00,5,70.4
20703,115,1280,17,2026-05-12 14:00:00,1,77.03
20704,149,1172,44,2026-05-12 15:00:00,3,42.15
20705,108,1311,9,2026-05-12 16:00:00,2,58.04
20706,101,1077,3,2026-05-12 17:00:00,2,51.68
20707,143,1366,30,2026-05-12 18:00:00,2,33.9
20708,129,1064,26,2026-05-12 19:00:00,5,47.5
20709,126,1103,23,2026-05-12 20:00:00,1,78.93
20710,144,1403,50,2026-05-12 21:00:00,1,21.07
20711,101,1036,45,2026-05-12 22:00:00,4,23.13
20712,128,1075,26,2026-05-12 23:00:00,1,27.56
20713,103,1499,9,2026-05-13 00:00:00,4,74.75
20714,124,1164,17,2026-05-13 01:00:00,3,18.16
20715,134,1003,35,2026-05-13 02:00:00,2,87.7
20716,122,1122,6,2026-05-13 03:00:00,3,75.55
20717,105,1283,22,2026-05-13 04:00:00,5,71.18
20718,107,1012,39,2026-05-13 05:00:00,5,20.4
20719,114,1095,27,2026-05-13 06:00:00,5,82.69
20720,111,1322,23,2026-05-13 07:00:00,1,77.09
20721,102,1205,23,2026-05-13 08:00:00,2,67.43
20722,149,1466,28,2026-05-13 09:00:00,4,26.06
20723,147,1300,47,2026-05-13 10:00:00,4,49.47
20724,141,1349,49,2026-05-13 11:00:00,4,32.7
20725,118,1322,46,2026-05-13 12:00:00,4,36.19
20726,142,1104,30,2026-05-13 13:00:00,3,15.58
20727,125,1462,20,2026-05-13 14:00:00,3,73.01
20728,119,1157,44,2026-05-13 15:00:00,1,68.31
20729,144,1387,20,2026-05-13 16:00:00,4,16.5
20730,109,1353,18,2026-05-13 17:00:00,2,28.7
20731,128,1328,18,2026-05-13 18:00:00,3,96.28
20732,129,1405,27,2026-05-13 19:00:00,3,34.26
20733,150,1132,7,2026-05-13 20:00:00,4,69.48
20734,109,1103,22,2026-05-13 21:00:00,5,55.94
20735,132,1148,46,2026-05-13 22:00:00,2,29.5
20736,135,1074,14,2026-05-13 23:00:00,4,66.65
20737,129,1067,46,2026-05-14 00:00:00,5,68.52
20738,139,1087,25,2026-05-14 01:00:00,5,13.89
20739,105,1415,35,2026-05-14 02:00:00,2,37.39
20740,112,1199,3,2026-05-14 03:00:00,5,46.35
20741,137,1488,38,2026-05-14 04:00:00,4,74.95
20742,150,1143,28,2026-05-14 05:00:00,5,85.69
20743,126,1318,45,2026-05-14 06:00:00,3,14.03
20744,140,1309,8,2026-05-14 07:00:00,5,98.21
20745,101,1401,31,2026-05-14 08:00:00,3,18.03
20746,101,1232,23,2026-05-14 09:00:00,3,42.7
20747,145,1308,19,2026-05-14 10:00:00,4,52.13
20748,114,1451,50,2026-05-14 11:00:00,4,93.47
20749,115,1258,23,2026-05-14 12:00:00,4,41.39
20750,124,1069,34,2026-05-14 13:00:00,3,53.25
20751,121,1188,6,2026-05-14 14:00:00,1,13.94
20752,106,1129,50,2026-05-14 15:00:00,5,13.54
20753,142,1244,7,2026-05-14 16:00:00,2,24.04
20754,125,1396,25,2026-05-14 17:00:00,3,41.02
20755,149,1286,30,2026-05-14 18:00:00,5,61.64
20756,133,1248,35,2026-05-14 19:00:00,3,35.3
20757,102,1358,22,2026-05-14 20:00:00,1,65.65
20758,117,1109,30,2026-05-14 21:00:00,2,52.63
20759,113,1166,13,2026-05-14 22:00:00,3,26.08
20760,131,1371,39,2026-05-14 23:00:00,4,26.83
20761,138,1044,27,2026-05-15 00:00:00,5,48.75
20762,140,1061,33,2026-05-15 01:00:00,2,31.83
20763,124,1247,16,2026-05-15 02:00:00,2,72.93
20764,116,1028,20,2026-05-15 03:00:00,2,65.85
20765,146,1213,19,2026-05-15 04:00:00,4,73.35
20766,104,1327,4,2026-05-15 05:00:00,5,71.66
20767,147,1136,29,2026-05-15 06:00:00,5,11.94
20768,125,1203,4,2026-05-15 07:00:00,2,45.09
20769,102,1274,3,2026-05-15 08:00:00,1,90.3
20770,122,1394,18,2026-05-15 09:00:00,5,61.5
20771,115,1282,24,2026-05-15 10:00:00,4,99.78
20772,137,1485,49,2026-05-15 11:00:00,4,36.85
20773,115,1371,24,2026-05-15 12:00:00,2,63.66
20774,128,1021,49,2026-05-15 13:00:00,2,44.7
20775,117,1456,12,2026-05-15 14:00:00,1,93.04
20776,136,1219,44,2026-05-15 15:00:00,5,70.16
20777,126,1104,21,2026-05-15 16:00:00,3,38.26
20778,134,1305,41,2026-05-15 17:00:00,1,51.33
20779,121,1425,8,2026-05-15 18:00:00,2,40.52
20780,102,1454,6,2026-05-15 19:00:00,5,76.08
20781,111,1318,13,2026-05-15 20:00:00,4,31.28
20782,148,1387,6,2026-05-15 21:00:00,1,78.53
20783,138,1278,4,2026-05-15 22:00:00,2,17.79
20784,108,1128,1,2026-05-15 23:00:00,5,40.46
20785,120,1257,30,2026-05-16 00:00:00,5,20.52
20786,137,1079,45,2026-05-16 01:00:00,1,86.02
20787,106,1041,45,2026-05-16 02:00:00,5,39.95
20788,135,1416,44,2026-05-16 03:00:00,3,91.91
20789,143,1211,10,2026-05-16 04:00:00,2,84.23
20790,133,1421,7,2026-05-16 05:00:00,1,54.27
20791,105,1373,12,2026-05-16 06:00:00,5,10.19
20792,108,1348,40,2026-05-16 07:00:00,1,92.73
20793,146,1038,2,2026-05-16 08:00:00,4,68.5
20794,101,1161,35,2026-05-16 09:00:00,2,92.56
20795,128,1383,5,2026-05-16 10:00:00,3,69.7
20796,118,1004,38,2026-05-16 11:00:00,1,23.57
20797,139,1244,1,2026-05-16 12:00:00,5,48.35
20798,135,1270,14,2026-05-16 13:00:00,5,81.43
20799,142,1306,31,2026-05-16 14:00:00,3,20.45
20800,126,1420,12,2026-05-16 15:00:00,1,45.59
20801,134,1116,36,2026-05-16 16:00:00,1,38.48
20802,123,1336,19,2026-05-16 17:00:00,5,54.56
20803,104,1148,23,2026-05-16 18:00:00,1,57.88
20804,132,1046,31,2026-05-16 19:00:00,3,82.67
20805,141,1413,6,2026-05-16 20:00:00,2,88.06
20806,107,1019,50,2026-05-16 21:00:00,3,30.8
20807,138,1302,3,2026-05-16 22:00:00,1,12.18
20808,120,1009,39,2026-05-16 23:00:00,1,60.62
20809,105,1025,40,2026-05-17 00:00:00,3,55.9
20810,104,1360,22,2026-05-17 01:00:00,5,54.59
20811,115,1186,7,2026-05-17 02:00:00,1,35.38
20812,139,1037,25,2026-05-17 03:00:00,1,38.42
20813,103,1239,31,2026-05-17 04:00:00,2,22.92
20814,128,1126,35,2026-05-17 05:00:00,5,70.49
20815,144,1391,35,2026-05-17 06:00:00,3,20.16
20816,150,1011,44,2026-05-17 07:00:00,1,86.8
20817,149,1490,14,2026-05-17 08:00:00,1,26.88
20818,148,1359,31,2026-05-17 09:00:00,2,30.12
20819,117,1053,15,2026-05-17 10:00:00,5,40.77
20820,102,1354,22,2026-05-17 11:00:00,2,56.44
20821,137,1305,10,2026-05-17 12:00:00,2,85.03
20822,120,1157,6,2026-05-17 13:00:00,1,41.06
20823,134,1202,46,2026-05-17 14:00:00,3,54.85
20824,111,1401,30,2026-05-17 15:00:00,1,33.14
20825,140,1094,22,2026-05-17 16:00:00,3,30.07
20826,101,1100,13,2026-05-17 17:00:00,4,10.07
20827,124,1314,12,2026-05-17 18:00:00,1,50.14
20828,104,1153,13,2026-05-17 19:00:00,5,58.01
20829,150,1112,50,2026-05-17 20:00:00,3,74.65
20830,135,1432,24,2026-05-17 21:00:00,2,38.42
20831,103,1221,1,2026-05-17 22:00:00,4,92.04
20832,143,1176,3,2026-05-17 23:00:00,3,87.47
20833,128,1170,42,2026-05-18 00:00:00,3,44.26
20834,127,1406,40,2026-05-18 01:00:00,3,76.97
20835,127,1162,38,2026-05-18 02:00:00,5,34.63
20836,136,1237,25,2026-05-18 03:00:00,1,71.54
20837,110,1128,9,2026-05-18 04:00:00,4,28.33
20838,118,1500,12,2026-05-18 05:00:00,2,15.09
20839,108,1107,49,2026-05-18 06:00:00,4,11.78
20840,144,1098,49,2026-05-18 07:00:00,3,92.75
20841,103,1444,5,2026-05-18 08:00:00,4,40.64
20842,101,1270,49,2026-05-18 09:00:00,2,11.52
20843,135,1129,33,2026-05-18 10:00:00,3,84.32
20844,143,1064,9,2026-05-18 11:00:00,4,31.44
20845,148,1036,48,2026-05-18 12:00:00,5,79.12
20846,120,1263,24,2026-05-18 13:00:00,4,33.26
20847,130,1258,12,2026-05-18 14:00:00,4,39.93
20848,140,1174,12,2026-05-18 15:00:00,2,88.59
20849,135,1231,49,2026-05-18 16:00:00,2,80.03
20850,144,1026,6,2026-05-18 17:00:00,1,29.31
20851,147,1280,17,2026-05-18 18:00:00,4,54.02
20852,103,1138,26,2026-05-18 19:00:00,4,96.15
20853,113,1364,12,2026-05-18 20:00:00,3,53.56
20854,106,1475,23,2026-05-18 21:00:00,2,29.19
20855,144,1283,32,2026-05-18 22:00:00,5,63.76
20856,107,1303,37,2026-05-18 23:00:00,3,80.7
20857,133,1204,5,2026-05-19 00:00:00,5,87.95
20858,126,1328,33,2026-05-19 01:00:00,5,98.48
20859,142,1080,31,2026-05-19 02:00:00,3,22.5
20860,123,1431,13,2026-05-19 03:00:00,4,41.75
20861,148,1181,19,2026-05-19 04:00:00,1,61.66
20862,138,1052,50,2026-05-19 05:00:00,1,15.1
20863,146,1394,27,2026-05-19 06:00:00,1,46.06
20864,145,1412,40,2026-05-19 07:00:00,4,45.01
20865,132,1342,41,2026-05-19 08:00:00,4,93.2
20866,114,1385,14,2026-05-19 09:00:00,1,12.71
20867,125,1225,9,2026-05-19 10:00:00,1,50.94
20868,126,1206,40,2026-05-19 11:00:00,5,22.11
20869,129,1310,19,2026-05-19 12:00:00,2,42.43
20870,130,1332,33,2026-05-19 13:00:00,2,42.45
20871,121,1361,33,2026-05-19 14:00:00,5,91.23
20872,147,1040,48,2026-05-19 15:00:00,5,96.74
20873,128,1072,38,2026-05-19 16:00:00,3,54.23
20874,107,1300,50,2026-05-19 17:00:00,5,73.55
20875,126,1055,13,2026-05-19 18:00:00,1,14.78
20876,145,1493,46,2026-05-19 19:00:00,4,36.63
20877,137,1151,7,2026-05-19 20:00:00,5,92.0
20878,110,1437,34,2026-05-19 21:00:00,5,38.44
20879,141,1274,44,2026-05-19 22:00:00,5,14.4
20880,106,1429,9,2026-05-19 23:00:00,3,42.81
20881,128,1475,33,2026-05-20 00:00:00,1,76.58
20882,104,1415,37,2026-05-20 01:00:00,1,99.75
20883,126,1401,15,2026-05-20 02:00:00,3,62.67
20884,132,1268,42,2026-05-20 03:00:00,5,91.21
20885,108,1179,22,2026-05-20 04:00:00,1,51.4
20886,128,1134,2,2026-05-20 05:00:00,4,97.13
20887,122,1152,9,2026-05-20 06:00:00,5,74.71
20888,101,1343,27,2026-05-20 07:00:00,4,22.26
20889,122,1483,17,2026-05-20 08:00:00,5,44.01
20890,117,1410,18,2026-05-20 09:00:00,5,70.09
20891,147,1311,37,2026-05-20 10:00:00,2,87.84
20892,112,1180,41,2026-05-20 11:00:00,3,83.5
20893,118,1129,13,2026-05-20 12:00:00,5,75.12
20894,145,1383,16,2026-05-20 13:00:00,2,94.88
20895,135,1278,29,2026-05-20 14:00:00,4,43.34
20896,136,1418,28,2026-05-20 15:00:00,2,55.39
20897,132,1432,6,2026-05-20 16:00:00,1,46.47
20898,117,1252,8,2026-05-20 17:00:00,2,28.52
20899,113,1106,28,2026-05-20 18:00:00,3,30.71
20900,101,1229,36,2026-05-20 19:00:00,2,88.18
20901,117,1009,23,2026-05-20 20:00:00,5,92.44
20902,143,1388,7,2026-05-20 21:00:00,4,63.29
20903,115,1474,32,2026-05-20 22:00:00,1,79.6
20904,149,1356,42,2026-05-20 23:00:00,5,55.91
20905,101,1168,10,2026-05-21 00:00:00,5,41.67
20906,129,1318,26,2026-05-21 01:00:00,4,95.9
20907,143,1346,43,2026-05-21 02:00:00,5,38.71
20908,119,1279,50,2026-05-21 03:00:00,1,77.87
20909,146,1053,11,2026-05-21 04:00:00,5,65.93
20910,110,1157,31,2026-05-21 05:00:00,5,72.16
20911,131,1334,4,2026-05-21 06:00:00,2,48.21
20912,109,1476,37,2026-05-21 07:00:00,4,34.98
20913,121,1340,44,2026-05-21 08:00:00,1,33.0
20914,134,1154,22,2026-05-21 09:00:00,1,31.06
20915,139,1137,42,2026-05-21 10:00:00,5,15.29
20916,139,1341,22,2026-05-21 11:00:00,1,15.12
20917,141,1370,13,2026-05-21 12:00:00,3,63.96
20918,141,1304,3,2026-05-21 13:00:00,2,71.99
20919,135,1027,1,2026-05-21 14:00:00,4,87.8
20920,127,1294,7,2026-05-21 15:00:00,1,87.4
20921,142,1439,3,2026-05-21 16:00:00,5,46.64
20922,143,1035,49,2026-05-21 17:00:00,2,47.47
20923,128,1035,17,2026-05-21 18:00:00,4,97.84
20924,101,1399,28,2026-05-21 19:00:00,2,80.71
20925,102,1370,31,2026-05-21 20:00:00,5,15.21
20926,120,1147,2,2026-05-21 21:00:00,2,21.75
20927,109,1445,25,2026-05-21 22:00:00,5,48.28
20928,138,1094,11,2026-05-21 23:00:00,5,81.11
20929,132,1450,45,2026-05-22 00:00:00,3,34.37
20930,126,1001,35,2026-05-22 01:00:00,1,12.15
20931,138,1218,22,2026-05-22 02:00:00,4,33.52
20932,141,1468,29,2026-05-22 03:00:00,1,71.28
20933,121,1231,17,2026-05-22 04:00:00,3,59.21
20934,132,1087,48,2026-05-22 05:00:00,4,60.02
20935,121,1379,33,2026-05-22 06:00:00,1,60.69
20936,140,1399,34,2026-05-22 07:00:00,5,35.13
20937,117,1491,37,2026-05-22 08:00:00,5,24.69
20938,106,1137,1,2026-05-22 09:00:00,4,13.44
20939,117,1106,31,2026-05-22 10:00:00,1,95.84
20940,113,1413,29,2026-05-22 11:00:00,1,65.84
20941,128,1136,42,2026-05-22 12:00:00,1,79.86
20942,110,1226,46,2026-05-22 13:00:00,2,28.88
20943,119,1438,7,2026-05-22 14:00:00,2,83.67
20944,110,1046,49,2026-05-22 15:00:00,2,36.06
20945,150,1143,6,2026-05-22 16:00:00,4,50.01
20946,112,1262,33,2026-05-22 17:00:00,1,51.49
20947,109,1045,35,2026-05-22 18:00:00,3,98.78
20948,134,1159,36,2026-05-22 19:00:00,3,97.25
20949,145,1254,24,2026-05-22 20:00:00,4,73.56
20950,124,1442,20,2026-05-22 21:00:00,2,56.48
20951,104,1195,22,2026-05-22 22:00:00,5,90.64
20952,107,1131,26,2026-05-22 23:00:00,1,83.74
20953,116,1330,20,2026-05-23 00:00:00,3,50.52
20954,116,1334,20,2026-05-23 01:00:00,2,14.89
20955,146,1059,42,2026-05-23 02:00:00,5,60.18
20956,107,1095,48,2026-05-23 03:00:00,2,76.83
20957,106,1358,5,2026-05-23 04:00:00,4,55.9
20958,103,1230,34,2026-05-23 05:00:00,3,82.53
20959,148,1376,42,2026-05-23 06:00:00,1,77.58
20960,136,1138,5,2026-05-23 07:00:00,3,38.82
20961,113,1258,34,2026-05-23 08:00:00,2,68.37
20962,110,1364,23,2026-05-23 09:00:00,2,26.44
20963,144,1138,38,2026-05-23 10:00:00,3,90.76
20964,106,1055,16,2026-05-23 11:00:00,4,52.67
20965,114,1145,16,2026-05-23 12:00:00,1,29.86
20966,143,1359,34,2026-05-23 13:00:00,1,73.49
20967,109,1072,15,2026-05-23 14:00:00,5,63.31
20968,137,1356,38,2026-05-23 15:00:00,4,88.86
20969,119,1189,1,2026-05-23 16:00:00,5,32.0
20970,102,1383,39,2026-05-23 17:00:00,4,79.26
20971,118,1100,9,2026-05-23 18:00:00,5,17.47
20972,144,1426,34,2026-05-23 19:00:00,2,99.05
20973,105,1476,13,2026-05-23 20:00:00,2,49.13
20974,108,1284,37,2026-05-23 21:00:00,4,98.76
20975,118,1460,33,2026-05-23 22:00:00,5,15.48
20976,104,1071,15,2026-05-23 23:00:00,4,98.46
20977,119,1385,47,2026-05-24 00:00:00,5,46.37
20978,133,1493,9,2026-05-24 01:00:00,5,11.66
20979,136,1031,18,2026-05-24 02:00:00,4,18.29
20980,103,1393,48,2026-05-24 03:00:00,2,50.78
20981,121,1328,17,2026-05-24 04:00:00,5,40.53
20982,120,1413,39,2026-05-24 05:00:00,4,19.99
20983,143,1489,8,2026-05-24 06:00:00,5,41.01
20984,133,1490,5,2026-05-24 07:00:00,4,51.42
20985,136,1094,46,2026-05-24 08:00:00,3,29.46
20986,139,1375,4,2026-05-24 09:00:00,3,94.18
20987,121,1082,4,2026-05-24 10:00:00,3,56.92
20988,105,1174,22,2026-05-24 11:00:00,3,93.55
20989,120,1280,19,2026-05-24 12:00:00,4,26.7
20990,116,1107,14,2026-05-24 13:00:00,5,34.43
20991,110,1481,17,2026-05-24 14:00:00,2,66.94
20992,128,1215,26,2026-05-24 15:00:00,1,77.22
20993,102,1094,9,2026-05-24 16:00:00,5,47.89
20994,127,1050,27,2026-05-24 17:00:00,2,92.63
20995,134,1390,16,2026-05-24 18:00:00,4,87.54
20996,120,1042,18,2026-05-24 19:00:00,5,34.1
20997,147,1219,48,2026-05-24 20:00:00,1,28.27
20998,142,1393,50,2026-05-24 21:00:00,5,66.85
20999,117,1199,25,2026-05-24 22:00:00,1,15.35
21000,149,1109,21,2026-05-24 23:00:00,4,55.11
21001,112,1034,50,2026-05-25 00:00:00,4,20.51
21002,128,1493,44,2026-05-25 01:00:00,2,94.86
21003,128,1326,33,2026-05-25 02:00:00,1,54.88
21004,129,1258,46,2026-05-25 03:00:00,3,37.66
21005,110,1203,15,2026-05-25 04:00:00,1,80.02
21006,140,1400,49,2026-05-25 05:00:00,5,29.19
21007,120,1200,46,2026-05-25 06:00:00,1,78.19
21008,113,1264,17,2026-05-25 07:00:00,5,97.96
21009,136,1385,38,2026-05-25 08:00:00,5,89.47
21010,130,1043,50,2026-05-25 09:00:00,5,85.78
21011,138,1075,27,2026-05-25 10:00:00,4,37.66
21012,139,1225,8,2026-05-25 11:00:00,5,67.51
21013,143,1384,20,2026-05-25 12:00:00,3,71.98
21014,107,1316,31,2026-05-25 13:00:00,2,81.22
21015,106,1447,5,2026-05-25 14:00:00,5,81.42
21016,125,1230,23,2026-05-25 15:00:00,2,66.02
21017,115,1412,11,2026-05-25 16:00:00,5,77.7
21018,139,1192,44,2026-05-25 17:00:00,5,33.29
21019,145,1142,45,2026-05-25 18:00:00,2,99.25
21020,138,1048,10,2026-05-25 19:00:00,3,96.77
21021,113,1181,26,2026-05-25 20:00:00,5,46.83
21022,132,1166,17,2026-05-25 21:00:00,5,35.99
21023,127,1042,17,2026-05-25 22:00:00,4,67.14
21024,131,1254,11,2026-05-25 23:00:00,1,76.83
21025,138,1411,36,2026-05-26 00:00:00,2,71.2
21026,136,1147,33,2026-05-26 01:00:00,2,55.58
21027,133,1291,5,2026-05-26 02:00:00,3,40.91
21028,125,1264,35,2026-05-26 03:00:00,2,20.62
21029,128,1092,8,2026-05-26 04:00:00,3,69.28
21030,144,1003,35,2026-05-26 05:00:00,3,84.3
21031,119,1460,3,2026-05-26 06:00:00,5,59.95
21032,148,1242,21,2026-05-26 07:00:00,4,91.77
21033,149,1045,3,2026-05-26 08:00:00,1,20.26
21034,124,1167,45,2026-05-26 09:00:00,3,31.76
21035,103,1022,15,2026-05-26 10:00:00,4,23.06
21036,126,1155,45,2026-05-26 11:00:00,3,62.37
21037,146,1335,35,2026-05-26 12:00:00,4,72.7
21038,118,1221,9,2026-05-26 13:00:00,4,21.01
21039,109,1047,40,2026-05-26 14:00:00,5,88.64
21040,101,1384,44,2026-05-26 15:00:00,2,95.44
21041,101,1447,38,2026-05-26 16:00:00,4,72.25
21042,149,1414,33,2026-05-26 17:00:00,2,62.85
21043,102,1101,36,2026-05-26 18:00:00,4,47.99
21044,108,1386,13,2026-05-26 19:00:00,1,21.07
21045,118,1311,31,2026-05-26 20:00:00,5,12.07
21046,107,1013,46,2026-05-26 21:00:00,4,42.38
21047,120,1482,47,2026-05-26 22:00:00,4,74.36
21048,115,1461,12,2026-05-26 23:00:00,1,74.91
21049,116,1142,3,2026-05-27 00:00:00,2,68.15
21050,139,1218,26,2026-05-27 01:00:00,2,58.69
21051,119,1078,40,2026-05-27 02:00:00,3,36.45
21052,119,1311,30,2026-05-27 03:00:00,3,73.11
